VWAP at time: 13:00
Symbol  VWAP
HOME   21.7429
VEC   24.1232
MLP   11.7797
NNI   52.1324
UAN   3.6482
BOTJ   14.2001
UHT   68.1506
MTH   40.2269
STG   5.3595
MSL   11.2564
HF   40.9314
GII   48.4395
NINE   23.7788
MHO   25.1701
HOPE   14.6922
NGVT   91.6460
USMC   26.2800
INSP   52.7152
HNI   38.0905
LIFE   0.5075
EA   87.5185
PLOW   34.8994
PJC   67.7749
MRCCL   24.5700
KSM   10.7450
NWHM   6.7330
LXU   7.2806
USCR   37.2677
IYR   82.4924
MMP   62.7216
KMT   37.5290
QARP   24.8975
HVT   20.0339
BPMP   16.2397
PRSP   19.8598
NUM   12.7600
PFF   35.9650
HRC   98.1989
DXF   2.7577
FAX   4.0607
CROP   32.0857
KFY   44.6911
HYLS   46.7638
SD   8.1729
IEX   134.8730
PHCF   4.9323
PSA-F   22.9432
IGR   6.9626
RMAX   38.7996
XHR   18.6391
JCAP   21.4676
BLX   18.5226
SB-C   19.7000
NTRI   43.2458
RLGY   17.1604
URE   67.7142
DAR   21.2726
HPS   17.6760
EMITF   1.1902
SPLB   25.9259
PQG   14.8705
LMT   289.4044
MITT   17.8359
HOV   0.6883
ETH   17.6180
FIW   46.9950
FDP   31.6008
CEO   164.3057
CADE   19.0219
NIE   20.2332
JOE   15.3734
CXDC   2.6013
VBIV   1.6390
GOLF   22.8820
BLCM   3.1138
IO   8.7596
AINC   62.9740
BNSO   2.4000
ACRE   14.3148
ACM   30.0741
PHM   26.5593
BIO   242.2472
MRNS   3.0896
WOW   7.2427
RPV   62.4397
FDIS   41.4667
SNA   162.7669
BKI   48.4137
LMST   14.5718
CHH   78.2347
WNC   13.9292
COHR   111.7720
ELF   8.4271
KBWR   51.0500
BJ   26.4677
GURU   30.1000
ETB   14.4888
HBMD   13.6439
HYS   98.4111
HTBK   13.2058
RCUS   9.2589
BELFA   19.5986
ESNC   0.1911
GRX   9.9067
CNDT   12.4983
SHBI   15.1362
TTS   7.4265
BDCL   13.4264
SCHW-D   26.2895
JPC   9.1624
EHC   67.5359
SCHE   25.1141
BNDW   75.2997
GWR   78.4244
AGR   48.9760
TLTD   59.3459
UNT   16.3113
RMR   67.3925
RGA   143.6438
RPM   55.9287
MMI   38.7547
TFX   268.0627
PSC   30.0300
SSTI   47.6472
IXP   52.7543
TYL   188.3307
MS   42.2627
UAMY   0.6432
DLN   88.9491
VMI   125.8976
CADC   4.5434
ST   47.1586
ORMP   3.4125
USOU   25.6793
SAIC   67.2977
TSLX   19.7323
GWRE   84.5495
HMN   41.0832
COTY   7.2058
AAT   42.3090
BOMN   25.0687
ESCA   11.5704
WRE   25.1358
MEIP   2.7176
SGDM   18.5130
SPSM   29.0880
JTA   11.2418
FTSV   14.4599
MYF   13.3882
NWE   62.4926
AKER   1.1202
VAPO   16.4802
FRO   5.2876
SOJA   25.9633
BMS   48.1721
EMF   14.5106
SCHD   48.9421
KEP   14.7338
LBJ   26.4286
AVNS   44.7267
XERS   14.9754
ITOT   60.5705
RYAM   13.9340
AEZS   3.9417
DEA   17.9389
FBT   139.9965
NVGS   9.4919
PRSC   62.9591
MAG   8.5016
ICOW   26.7094
BBRC   16.7700
SAVE   58.8480
ACC   46.1774
SDRL   8.9394
BGB   14.1349
SGMA   2.5330
HLF   58.7827
PMT   19.9322
NEWM   13.6438
GBLIL   25.0641
ATNX   11.2412
YRD   11.0660
AMH-H   23.7121
VGM   11.9889
MHN   12.3352
ONDK   7.0143
FPF   21.0941
NXGN   17.2277
PEIX   1.4089
STAR   9.5943
BAS   4.7060
CGIX   0.2462
SUPV   9.9856
RELX   21.9075
BLD   48.8101
ZTR   10.0573
SCD   12.1253
BGIO   8.7380
ETP-C   24.2180
AMRX   11.9957
UE   20.5219
CFBI   10.6729
SJW   58.4432
DDS   66.5897
FBIZ   20.6839
INXN   58.8537
AGO   40.2433
VV   122.0014
VB   145.4291
WTID   9.7268
ELD   34.5000
OCN   1.7094
HTBX   1.4207
EQM   46.6051
SCHZ   50.8343
HYACW   1.0200
EFV   47.9361
RILYH   25.6105
LMHB   23.1767
AHT   4.8847
ICBK   17.3425
GRA   71.0371
FBC   30.1401
REM   43.3166
LFUS   174.0306
JPEU   54.0633
CRK   5.9206
RFFC   31.3850
KALL   22.8500
DCI   46.7871
VKTXW   6.5400
LRN   29.5987
LEVB   4.4716
LSI   97.7442
SOXL   102.0063
CMD   79.6115
TDTT   23.8935
IBP   39.7376
NJR   47.3993
IGHG   73.2581
DRIP   10.9551
HUM   305.6532
GGT   8.2543
SUI   107.9381
MYL   28.7665
MCS   44.8724
WH   49.5831
MDC   30.4318
PJT   43.4667
BVXV   5.2926
IDA   94.5741
OILU   21.3634
BWEN   1.5400
CXP   21.5993
PKB   25.6629
DRN   22.3963
RUBI   4.2935
DQ   34.6468
LL   11.7564
AMN   64.2190
VTA   10.7032
PAHC   31.1610
JBT   79.6850
MORL   14.5364
STC   43.6443
SIL   26.2626
VSLR   4.0139
GECCM   24.8000
BCC   26.6553
FPI-B   23.8850
ENBL   15.4709
BHE   24.6373
EXPR   5.3385
SDP   22.4500
CMG   531.4276
APTS   16.0425
RPT   13.0079
WTTR   8.5703
HACK   36.5313
NVR   2664.3083
BIBL   25.3333
TX   29.2404
KOIN   23.3200
IBIO   0.8500
HEI   82.1058
AQUA   10.5570
ENIA   10.1286
CHMG   42.2552
FCN   66.9478
EMO   9.5916
DIG   27.9994
URTH   83.7678
SEMG   16.3730
IGBH   24.6200
KEX   69.6896
NOAH   43.9559
USX   7.3490
WAAS   21.0000
PAR   24.5498
ROX   0.8337
GMS   18.7574
VSH   19.0305
CPLG   12.1381
DLX   47.4038
RWX   38.5943
EPP   43.4586
HCSG   43.4562
EPC   39.0446
MA   201.2651
JCS   2.4127
ATU   22.5001
AWRE   3.6600
CI   197.4461
RVI   30.3488
TK   3.4891
RYJ   41.1200
SSRM   13.2906
WMS   25.0277
VNTR   4.5955
WBS   56.0083
LONE   4.8866
APAM   22.5283
FBM   9.2139
AHC   3.9500
COG   25.6010
DKS   34.9612
QDF   42.1469
OI   19.6352
PUMP   15.9510
PKG   92.2854
OUNZ   12.8685
WMK   47.6869
KMPR   73.9610
FSCT   29.5156
NTB   35.8075
ARW   74.7527
MTX   56.5628
BRC   43.7410
PTEU   25.1100
SMHB   21.8798
LCII   80.7447
OIS   17.1567
BC   50.3228
STT-G   25.6259
TGA   1.7720
MLPX   12.7196
RNG   87.9497
SKM   25.5892
ORN   4.2301
GVI   108.5907
AXU   1.0104
BBC   24.1487
AXS   55.2360
NKSH   34.6289
MTG   12.2612
JCO   9.3835
HSKA   98.1596
EES   35.6056
OGS   80.4760
ALLE   85.0065
CSD   47.8802
OXM   76.4852
CNO   17.5219
DPK   15.1937
TGI   17.5747
GAIN   10.6904
BLFS   13.0530
ALL-G   24.8434
ISRL   115.6311
UUUU   2.8864
VEAC   10.1301
TPR   37.9526
NAV   31.9666
UUU   1.1954
LGIH   59.4665
WAIR   8.0676
DSU   10.3631
BHR   10.9077
PDI   31.8532
PSF   26.1333
SBLKZ   25.1414
SUM   15.0058
HTA   28.0750
HX   2.5446
ACV   20.9167
DIAX   17.2969
PDS   2.0163
WIFI   22.7809
CGW   33.0003
SNHNI   21.2900
SKY   16.4470
MCF   3.6135
AFIN   12.9325
ABM   33.0113
JOF   8.7000
GRP=   44.6540
TANH   1.7099
FNF   35.2646
MCB   35.7848
ZTS   85.1986
BLV   88.0804
MYN   11.8600
OAS   6.1292
FPX   68.4562
SSD   59.3578
NXQ   13.7047
ITRM   6.5963
DSW   26.9860
BRFS   6.3698
SSW-E   23.6350
GWW   292.3484
BANC-E   25.5540
CTRL   19.2970
GXC   93.2476
SFUN   1.6859
RC   15.3115
JVA   5.8165
GJT   20.2600
R   57.2222
AP   3.4567
CWST   29.8994
CIVI   17.6947
SZC   16.0600
ROP   283.9788
REX   72.1822
THG   111.3940
BHVN   38.3522
OR   9.5507
REN   33.0641
ATR   98.0752
HRTG   14.5458
AFG   94.7345
MAA   104.0159
FCOM   30.0398
PLXP   5.3321
NLY   10.4098
EPAM   138.9523
DHT   4.0470
HES-A   56.7648
FDS   212.2840
OMP   18.7424
BSCS   20.1050
OUT   20.8118
MPX   14.1761
NHS   10.6217
HUBS   149.5509
STL   19.3772
GBX   42.2234
DY   56.9417
NVT   25.1031
DSE   4.9523
SITE   54.1096
IEO   57.9762
MTZ   43.9321
CWT   46.5537
EIDO   26.6331
USNA   115.5774
CPF   28.7838
TDY   220.8863
DRV   8.0336
VONG   143.1954
WBT   13.7977
HOS   1.4114
EROS   9.2603
NLS   7.6213
TS   24.7811
ITGR   77.8677
TPOR   24.2085
OAK-A   24.4700
COF-H   25.4700
JPSE   29.0850
ENV   52.2480
BRSS   29.1376
IIVI   32.3229
EWN   28.2453
SCPH   3.9902
BIF   10.6132
WST   105.5530
STRS   23.7100
SFST   37.0557
OOMA   15.0349
VOOV   104.4079
ABG   69.5713
THC   21.7879
UGA   24.4128
SIM   9.6700
IWV   156.6405
TEO   16.4247
RFG   145.4275
BTE   1.6513
AX   30.3704
GIB   64.6417
KXI   47.7500
AOA   51.0883
THO   64.0538
ACP   11.4905
WMGIZ   0.0070
INN   11.0128
RTW   2.9573
PLT   37.7405
SMLP   13.4239
GWB   35.2463
EZA   55.3870
CSU   7.1686
CHL   52.2765
DEI   37.6427
BCRX   8.6608
SR   77.0738
NAIL   31.6448
WLH   12.2975
CMF   58.4600
TIP   109.9129
ZIXI   7.4905
IIF   18.8910
EDC   77.0664
IWS   83.1810
XHE   74.3683
WGO   29.3471
KBWP   59.6800
BSMX   7.3803
XAR   88.6898
EBIX   55.8390
PRE-F   25.1485
FCCY   19.5417
PAA   23.0579
AVX   17.5196
BSTI   4.6830
BBL   43.8936
TRP   42.2301
CMRE   5.0039
AOR   42.9153
PRAH   103.4060
LPT   46.5527
JXI   50.5885
SSI   0.9137
BKH   66.1904
IQV   125.7422
IBDM   24.4990
CTLT   36.1998
NWFL   29.4070
ASGN   61.5062
CEPU   10.0856
CIK   2.9594
DRD   2.1843
TYD   42.8050
I   22.9630
KBH   20.2244
CCS   21.9002
RWO   48.6445
NXST   81.6952
GMLP   13.1236
BSV   78.7763
PGRE   14.2625
FR   32.6159
MHK   125.2576
CZZ   10.5228
COT   14.9924
SQM   41.8713
HII   206.8409
PTR   63.6917
XXII   2.2694
TBI   24.0000
SPIB   33.4813
ADSW   24.8370
USG   43.1276
TPZ   18.2600
PKX   61.9066
YELP   36.0994
TRC   18.6122
KSU   107.9697
SOHOK   25.7003
NSU   4.5199
ELS   103.9913
HRI   36.4936
XLE   62.8710
ARCO   8.8130
FXU   27.1411
TDS   35.4720
ANF   21.2538
OFC   24.5995
NYCB-U   47.3105
DBD   4.1353
GASX   30.6107
LNN   85.8856
GKOS   61.0678
ELMD   5.5750
CLD   0.3719
APO   27.4621
IYG   123.6346
NG   3.7244
HUYA   20.1542
MIC   43.0701
VG   9.0273
NXP   14.4096
IMH   3.6083
CNP   30.1509
LTC   46.6094
EUM   18.9418
MDIV   18.0658
WMC   9.5754
AYX   69.9061
EWM   30.2693
JGH   14.6900
EAE   23.3248
FXE   109.0480
PTH   77.9998
VOX   78.2709
AMZA   5.8688
VCRA   39.7460
CTV   22.3300
ET   14.4601
HYEM   23.0500
LIT   28.1885
HLX   6.9828
MCRN   13.5684
INCY   78.8089
IFF   139.1056
EFBI   15.4581
DXJ   49.8847
AAP   159.2050
LYB   87.2006
CMO   7.2410
ABR   11.7111
COF-P   25.1952
SPHQ   29.2708
LPSN   22.5332
TPRE   10.2549
EHIC   9.9969
EWG   26.7191
WCN   81.2019
BBT-F   24.1554
CRY   27.0482
GDI   24.4446
DRI   105.9478
TRTX   19.5207
DGBP   26.8600
DEM   43.3370
VLT   13.7644
PCI   22.7751
ZEN   65.2669
CALF   25.4277
G   29.3726
LTHM   12.8412
SJNK   26.8788
GASS   3.1128
HNGR   20.6329
IVW   158.3828
TAHO   3.6979
CTT   8.8880
ELC   23.9879
CVA   15.7375
NHF   21.6189
PKO   25.7283
CDAY   39.8340
EOG   99.2109
CMS   51.1646
KWEB   42.2747
SWZ   7.3335
FMAO   31.2785
GSS   3.6732
BSCE   25.1500
ABC   79.4249
KAMN   57.9711
PALL   127.8647
EBS   60.0964
GRTS   12.9369
SPYD   36.3067
COWNZ   24.9200
MLR   29.3363
PPG   104.8090
DBO   9.9875
JELD   17.0042
MGI   2.0450
EVOL   1.3115
PFIS   40.7163
AGG   106.8497
SMFG   7.4104
MTRN   47.0006
FLO   19.2186
QRTEA   21.8449
DAN   17.4666
RWLK   0.2825
MCHX   3.9823
SPG   181.3210
HTGC   12.8890
NUMV   26.0900
SHAK   48.5184
ZSAN   2.4300
NAO   3.4345
DRYS   5.1619
ESNT   38.6721
VHT   166.3739
PGX   14.1133
MRT   11.3781
PXH   21.3078
AON   153.2564
SXC   10.9831
CF   42.6341
DLR   107.6602
FNGU   33.4590
ROL   36.6567
SCHA   66.9807
INGR   99.0680
AXTA   25.9965
OII   15.5178
PBW   24.7800
GGZ-A   25.1000
BIP   38.4814
SNOAW   0.0250
MH-C   5.3859
GLOW   0.1300
ARD   11.7723
LEN   45.3469
SCE-L   18.5705
GPS   25.3622
ESS   271.8773
GPM   7.5992
HEFA   27.3340
SLG   90.8532
YIN   6.9872
BLL   51.5952
GEO   22.4857
BERY   50.5690
PXLG   48.9923
TGP   12.7468
MDR   8.9452
DOVA   7.6410
ITA   193.1923
CTXRW   0.3359
MGTX   9.2871
ESPO   29.1100
BOX   19.8828
LAC   3.1925
LUB   1.5092
FEMS   34.5159
WAGE   30.7101
RL   116.3419
CTR   9.6543
SRET   15.0527
VWOB   76.3902
VFH   64.8597
CNHI   10.0648
AWR   65.4446
FTEC   52.5063
FDLO   31.6114
XELA   3.6262
CMC   17.2806
BANR   54.8763
FNCL   37.7177
CVCO   156.2161
AFSS   14.4025
CLNY-J   20.3318
GBIL   100.2364
SGA   32.7027
MBI   9.3713
TWO-C   23.5368
TTNP   1.2171
USFR   25.0850
KMX   58.5336
IRT   10.4053
PHD   10.3050
RYN   30.1255
UDR   43.5015
UFS   46.0066
CAL   29.5388
ARGO   65.0908
TGP-B   23.2075
IGVT   49.4300
ROIC   17.7222
CHW   7.5959
JSYNW   0.0610
LYTS   3.2265
ORI   20.0401
MIN   3.7483
B   57.8743
FTK   2.5215
UGAZ   38.7548
CNNE   18.5910
RWM   42.6352
PRTY   10.8523
MUSA   80.6596
NCR   26.6981
RVNU   26.2394
IYZ   27.3349
VNO   68.5446
ZION   48.2883
NEA   12.7922
DELL   47.5540
EMLC   34.1292
VIRC   4.2348
TDW   21.6971
SCHP   53.4964
WDR   16.8039
BH   130.4953
GLT   12.7065
IPO   26.8600
PHG   37.7431
FMCIU   10.1900
BMO   73.7419
SXCP   13.5008
CIT   46.5146
VST   24.8807
CHT   34.7982
HRB   25.5988
SDI   13.7388
FRC-G   24.6000
LQD   115.2658
QTRX   20.0743
STE   113.1206
MHD   15.2277
VMW   145.9123
HIG-G   26.0467
MTBCP   26.5698
TMK   82.2487
C-N   26.2606
C   63.3461
BFS   53.2624
GFY   15.9200
UMC   1.8246
CHSCL   27.5693
AOS   47.0602
FNX   64.3158
CUZ   8.8135
VDE   85.0275
AEO   21.1044
BEP   29.1176
KEN   18.0501
FII   26.3771
DOG   57.4975
DLNG   2.8178
AMG   104.3651
A   74.0894
KBE   43.0473
TWO   14.5384
KRE   53.7283
CUBI   20.1701
EQC   32.1002
SHYG   46.0245
ATO   95.0880
HAL   31.2184
CG   17.6707
VNM   15.7686
ETJ   8.5170
BXS   29.1003
AVYA   16.5771
MSGN   21.9292
STNG   19.8943
CUBE   30.7530
MSCI   161.6958
AHL   41.8053
SCIF   39.0056
IWN   117.8740
NEU   398.0598
KOF   61.1434
SILJ   8.7105
AN   37.2931
BSE   12.4428
IBKR   50.5571
GNK   7.1630
IVR   16.0006
EXR   97.1430
NRG   40.2008
FYC   43.5085
ARC   2.2426
GMED   43.7915
CBL   2.4230
DBC   15.6128
MOG.A   85.6149
BTU   35.7313
TYG   24.5980
MDWD   4.8207
XEC   75.6965
RS   80.3437
AVLR   39.3716
BGS   26.4820
SDOG   41.8471
SPLV   48.8405
AIG+   7.0429
EVG   12.6504
BID   38.9213
NRE   16.4757
GVA   42.3154
BXP   129.4307
PBP   20.3500
REXR   33.7394
GPC   98.7124
UHS   132.8851
PCY   27.0095
ROYT   1.8059
XPO   61.4124
TRNO   40.2114
VUG   143.4462
HPE   15.4544
FCF   13.7605
SAN-B   20.0370
HIFR   21.1075
SVM   2.2184
IFFT   52.7799
TNDM   41.7731
MOD   13.9806
COLD   28.7405
ORA   55.8914
DBEF   29.5503
ORGS   4.3387
NCI   25.3410
ECF   8.9835
CHA   54.5755
AEL   30.3540
CYRXW   6.2498
WIP   53.8798
PPIH   8.8202
GSG   15.3083
ACCO   8.8109
ONTXW   0.0500
CVE   8.0223
SLT   23.4800
BKLN   22.4426
HBI   14.9775
FPE   18.5976
CSL   106.7973
SAND   4.9680
SHO   14.3166
APPN   31.6077
AES   16.1384
LOCO   16.5999
ECOM   10.5589
NRO   4.5856
AGCO   63.3958
DMPI   0.3519
SWCH   8.0061
YETI   16.6939
ITB   32.9581
MDP   54.2530
DECK   125.9234
PBBI   11.1123
ECOL   62.3942
BRF   22.5200
TGT   71.8395
CCC   10.4018
VVC   72.2482
FTXL   29.0000
FMC   80.1685
MNRO   71.0285
RLH   9.3244
AJRD   38.7793
BKS   5.8313
EWC   26.8141
FBGX   216.6278
HTH   18.5280
HEP   30.5685
IID   5.7619
AROC   9.5455
SLF   36.0420
TIS   1.1416
RODM   27.3148
BOXL   2.5723
DLR-H   25.3458
CEN   8.1704
ATISW   0.0802
HUBB   107.8675
EIX   55.5075
CCNE   25.5183
IP   47.0877
MFM   6.5860
IPFF   15.6100
WU   18.2390
LBC   9.4791
NEWR   96.5200
RDC   12.4550
CXO   119.0441
OXY   66.7601
CRC   20.0769
TCO   50.5238
ECH   45.4843
CVIA   4.7463
PWR   34.8028
MORN   117.8728
AJG   72.3004
ROSEU   4.2157
SNP   83.8405
JAGX   0.2510
ALE   75.1860
SCO   20.4906
DTE   114.9940
ABTX   36.2465
STOR   31.7398
EEV   44.4600
MBSD   23.0800
IVOG   127.1541
QUAD   13.5268
GSB   4.6017
OEF   117.2320
WBC   112.9791
JO   37.8325
FEZ   35.0249
VO   150.3239
NWBI   17.5964
TRCO   45.7671
AMJ   25.1150
DNR   2.0452
ESE   63.8805
TU   34.8424
ESL   121.5381
AWI   66.2071
TRU   59.2412
WYND   42.2789
XSOE   27.6600
PEB   31.9682
HNP   24.9050
DGICA   13.3493
IXJ   58.3440
TNC   58.3697
CHCT   32.2263
SYY   62.7207
ACET   1.1949
TEX   29.8059
SRCI   5.0757
AMTX   0.9935
EDZ   47.4033
PAYC   143.5066
DLR-I   25.9400
MTB   167.0429
PCF   9.0105
RDIV   36.1308
WPX   12.2524
EXC   46.4526
SJM   103.6126
TIER   23.0909
RPAI   12.6232
PSTG   17.4334
MTW   15.1235
CE   96.6021
FMX   91.0438
CCR   18.3050
DLPH   17.5266
CENTA   35.1092
WRD   17.1472
WUBA   61.1125
BOOT   23.1506
CNA   45.1261
TTM   12.4478
DS   4.1348
TR   34.1564
QEP   8.4023
HEWJ   29.8106
CRI   84.1014
SMTA   7.8016
KT   13.8412
DVLU   17.2900
CSM   64.9300
RDVT   7.4761
CAH   48.9322
PIE   16.2932
SLY   65.2767
TSM   36.5894
MIE   9.0705
FLS   43.1568
AFSI-C   8.1067
RIO   55.1140
SMHD   16.4400
ETM   7.1812
MKC.V   122.7971
NAC   13.2378
ESGE   33.2842
VOO   244.1103
WY   26.1070
JRSH   6.4720
IJK   206.4162
BLW   14.1810
FOX   48.7019
VRS   24.6815
REZI   20.5671
MLM   180.0026
SMP   49.0065
IXC   31.9265
FFTG   23.2822
PIRS   2.5722
REMX   14.2998
AIG   42.4015
SPHB   39.1237
DGS   45.2252
WRI   28.4044
IBDP   24.2800
SMEZ   54.6000
NGD   1.1170
CMA   82.0302
CEFL   13.5800
SHOS   2.1292
JHG   21.6223
EOLS   15.4975
KEY   16.7651
SPE-B   25.0000
ARNC   18.5656
PNW   87.3894
HNNA   11.8256
ZTO   16.9778
DWSH   25.8298
ARES   20.7053
BOE   10.1958
USB-O   24.6675
TXN   100.9901
EPOL   23.7149
BAF   13.2851
GBLI   32.2622
WPS   37.7807
LH   137.1868
QD   5.2076
APM   12.6838
GMDA   14.3111
SPSB   30.3124
CP   206.5014
JOB   1.8798
EFX   105.5139
JNK   35.0823
FRGI   14.8193
VZA   25.9009
TPHS   4.2517
IYJ   141.2829
NEXA   8.4126
KREF   20.3816
LPCN   1.6304
CAPE   119.5300
MWA   9.5897
EXK   2.1094
JWN   45.9228
VMC   101.9486
CREG   1.1419
LABD   28.3284
SNR   5.0918
CASH   23.8450
REET   25.9310
MGRC   49.4805
KRA   27.8139
EWH   24.2855
SCI   43.4164
SMH   95.2120
IBMH   25.4300
TCBK   36.9642
ABUS   3.5973
BRX   17.0218
AMLP   9.8780
DPZ   278.2635
EWW   44.1638
ILF   34.2211
DGX   86.4798
EWS   23.3394
VET   23.9155
ENT   2.6106
CCI   115.5749
QUOT   10.0251
KDP   26.5453
MLSS   0.3967
K   58.3408
XBIT   6.4664
ICE   75.5909
CIM   18.9330
CVEO   2.2515
CCJ   11.9363
RUSHB   38.2272
WPG   5.7516
WK   39.1999
BLK   405.7842
BBW   4.9003
KIM-L   21.3900
GENC   13.6060
DSKE   4.0559
JAGG   25.3400
TM   122.1489
EL   132.6608
IVC   5.1430
BURL   169.0675
FIEE   134.0000
MSF   17.3498
CTK   11.6148
CHTR   289.8458
GNL   19.6366
LBTYK   22.6805
GTN   16.1672
OGE   40.2382
EWL   33.1155
JCP   1.2921
AMPE   0.4933
MGM   28.6219
PFIE   1.7249
IHF   179.1771
CFXA   115.5501
TAN   22.3171
GOLD   12.8489
DO   10.9446
EWQ   27.8987
NMM   1.0178
XYL   70.5192
CGNX   43.6390
ZKIN   1.5503
BST   29.9391
USFD   34.3022
QAI   29.5433
OSK   73.3274
ATI   26.6262
IJR   75.5482
APY   34.1128
SDIV   19.0194
IQLT   27.4600
FIX   47.3401
L   47.7039
ZNH   35.0405
IDE   12.2755
SPWH   5.1078
NXE   1.7587
HZNP   20.7430
VAR   131.2055
HYG   84.4419
DAC   0.8298
RADA   2.7149
GBL   19.3739
YMLP   19.3500
IYF   115.6376
FN   54.7940
GPI   60.5801
OKE   64.0920
FAZ   10.4842
FAS   57.0012
TEF   8.6437
EUO   24.5284
NBR-A   23.3652
FBSS   19.2500
EW   167.2160
PRQR   14.5807
ES   67.3457
EMCB   69.5700
CBU   60.3534
AGS   24.5782
OXLCM   25.2000
COP   65.4743
CLXT   12.4326
EMLP   23.2947
FNB-E   27.6815
UNM   33.7402
MDT   86.6304
FXH   73.3425
RHT   176.1388
RELV   4.0700
UPRO   40.9463
GLOB   68.2968
BIQI   2.7968
TJX   48.8117
TD   55.8293
AXO   25.1315
IBA   44.6733
SBFGP   18.2200
IHIT   10.1547
SKX   26.7311
ARCC   16.1883
GFF   13.9890
KIM   17.3736
JKL   137.4264
EPR-G   22.2400
RSG   76.0880
GEF.B   44.9037
EPI   23.5009
TMHC   18.3145
INWK   4.4833
SPOT   135.4890
CYTXZ   0.0034
CBFV   24.2879
NCV   6.0889
JPHF   24.5200
DG   115.1105
WLL   28.6570
DE   161.6110
AMJL   14.5135
BKCC   6.1045
CWH   13.9439
EC   18.1173
HASI   22.4041
TRMK   31.3861
APC   47.0469
HNW   13.6852
MNR   13.4982
FNB   11.7801
JPM   104.2167
SPH   23.0884
DRH   10.0610
RY   75.6595
VPU   119.2657
PRU   90.6419
NMY   12.1053
BMI   51.7191
KMB   108.3804
FTEK   1.2210
SDT   0.9836
NSC   166.7754
FRBK   6.0134
BBT   49.1287
NEPT   3.2508
STWD   21.6625
SCHW   47.1216
BR   99.7484
AVT   40.5738
AAWW   51.0941
ZAYO   26.6597
FTV   73.9267
ATNM   0.5471
TIF   87.4183
CHD   63.7076
DJP   22.5308
SCHC   31.2958
CLRB   1.9604
ATLC   3.4200
PSA   210.8091
NAVB   0.1293
RHP   78.7248
SBPH   10.3410
PVH   107.9998
ITW   134.5557
WPC   73.9329
GREK   7.2392
HZN   1.9962
WBIR   23.2000
SGU   9.0738
UFI   20.9518
NRZ   16.8152
DRE   29.8319
BTN   1.5579
LNC   57.6427
TRK   16.0288
EPS   30.1660
BDJ   8.3319
TPC   17.0746
RSP   98.9725
SYF   30.0105
NGL   11.5659
ENB   36.4706
PRPL   5.6701
DFJ   67.3564
AAU   0.7491
VLRS   7.4342
LVS   57.5806
APDNW   0.0185
JTD   14.9900
HLT   73.9003
BRO   26.6464
WPM   20.2078
IEMG   50.4986
NBEV   7.1819
CMSSW   0.2300
CINR   23.2900
CPL   17.0418
AFL   47.2138
GEN   1.5035
FLOW   33.1409
IWB   147.6362
SYRS   5.3808
INSY   3.4540
MAC   46.6193
MMDM   10.2500
AT   2.4691
DXGE   28.1837
EQH   18.4518
IT   132.2260
SHOO   32.2217
ETTX   5.0212
NVTR   13.9433
SIGA   6.4975
RCL   118.7581
CCRC   11.2562
SGOC   1.0326
LMRKN   24.6704
CREX   2.3907
AMWD   66.7879
HCHC   3.3568
UFPT   32.3580
FRSH   4.7319
ALG   86.5576
SHE   67.6780
CTMX   16.1066
OVLY   17.8054
BTA   11.4600
NVTA   13.9323
SMTC   47.7738
IPE   54.1200
NUW   15.8500
QLD   75.0008
PLAN   29.8867
TERP   11.4224
EXPI   10.9330
S   6.0208
PVBC   22.7608
CPAH   1.4200
DYNT   2.7400
MDSO   67.9207
DGRO   34.7981
BLMT   33.0530
AMNB   32.6178
FOR   15.6871
TBLTU   5.2280
MARK   1.8540
TDG   381.0919
PANL   3.0847
LE   18.3463
COMT   32.2285
TWNK   11.3735
AETI   0.9083
AGFS   4.0202
LINC   2.9338
BANX   20.5688
SCON   1.4306
CMI   145.5297
AKTX   1.9802
MYO   1.6836
BND   79.5517
IRTC   83.6688
TTEC   32.6200
PCRX   40.0060
TSC   21.0535
UIHC   16.0468
MDGS   2.5085
BLRX   0.6287
LLY   116.4084
IPAR   66.7420
PBYI   26.1184
BCAC   10.4760
NIU   7.6115
OTTR   47.4756
DKT   25.4056
DZZ   5.5425
BFR   13.3857
BBK   14.0420
SUNS   16.2594
MFIN   5.2985
AMSWA   11.0214
VICL   0.9555
IBMI   25.4200
FDL   27.8329
NBHC   32.2336
SBH   17.1979
BOLD   22.9220
MS-K   25.3938
RVT   13.3878
SNCR   7.3160
FVE   0.6971
IMMP   2.2484
MIDZ   13.2357
FSFG   50.9816
CTO   59.1421
XRT   43.9598
MTSC   48.6222
CS   12.3720
BPY   17.7394
AFSI-E   8.3688
AGNCB   25.3073
PRF   108.3536
SRS   25.3296
SAP   101.5568
PVAC   52.3246
WWR   0.1420
OPRA   8.1648
ED   75.8854
MNTX   6.9907
MOMO   29.4162
IGIB   53.5011
ATAX   6.4754
CTAS   184.6482
IMI   1.1458
BLOK   16.3136
CFBK   12.5900
BIL   91.6100
HWCC   6.3419
SLYV   59.5156
ROCK   35.0494
HFWA   31.3134
IHDG   29.7700
BBRE   80.0125
WLK   76.0794
ALTR   31.1137
APPF   59.9059
EIGR   13.7888
ITP   0.6400
ADMA   3.0255
IRCP   21.3346
VTHR   121.3880
AKRX   4.0917
QUAL   80.9858
IYM   89.9949
BTO   34.0494
GLRE   10.1565
DEUS   30.6200
TDIV   35.2148
CSF   40.4696
AHT-G   20.8841
SHV   110.5218
INOV   13.8577
SMBC   34.2971
